Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
FINANCIAL_FRAUD,en,former Wall Street traders,0.2,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,white,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,real estate developer,0.2,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,tech entrepreneurs,0.2,0.35,perpetrator,negative
FINANCIAL_FRAUD,en,Age 42,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Tech entrepreneur,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,entrepreneurs,0.2,0.35,perpetrator,negative
FINANCIAL_FRAUD,en,white-collar professionals,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Middle-class,0.16,0.25,other,neutral
FINANCIAL_FRAUD,en,prosecutors,0.16,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,neighbors,0.16,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Goldman Sachs employees,0.16,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,immigrant,0.16,0.375,unspecified,neutral
FINANCIAL_FRAUD,en,middle-class,0.16,0.438,other,neutral
FINANCIAL_FRAUD,en,Silicon Valley,0.16,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Venture capitalists,0.16,0.25,victim,neutral
FINANCIAL_FRAUD,en,Female,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,SEC,0.16,0.25,other,neutral
FINANCIAL_FRAUD,en,High-net-worth individuals,0.16,0.25,victim,neutral
FINANCIAL_FRAUD,en,Wall Street trader,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,attorneys,0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,Goldman Sachs alumni,0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,Federal authorities (FBI),0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,venture capitalists,0.12,0.333,unspecified,neutral
FINANCIAL_FRAUD,en,Tech entrepreneurs,0.12,0.25,victim,neutral
FINANCIAL_FRAUD,en,working-class,0.12,0.583,other,neutral
FINANCIAL_FRAUD,en,Working-class,0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,Immigrants,0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,high-net-worth individuals,0.12,0.333,victim,neutral
FINANCIAL_FRAUD,en,small business owners,0.12,0.417,victim,neutral
FINANCIAL_FRAUD,en,Small business owners,0.12,0.25,victim,negative
FINANCIAL_FRAUD,en,lawyers,0.12,0.25,other,neutral
FINANCIAL_FRAUD,en,Goldman Sachs employee (finance professional),0.08,0.25,other,neutral
FINANCIAL_FRAUD,en,middle-class families,0.08,0.375,victim,neutral
FINANCIAL_FRAUD,en,retired teachers,0.08,0.375,victim,neutral
FINANCIAL_FRAUD,en,Prosecutors,0.08,0.25,hero,positive
FINANCIAL_FRAUD,en,Brooklyn residents,0.08,0.375,other,neutral
FINANCIAL_FRAUD,en,entrepreneur,0.08,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Hispanic/Latino,0.08,0.375,perpetrator,negative
FINANCIAL_FRAUD,en,Silicon Valley professionals,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Americans,0.08,0.25,victim,neutral
FINANCIAL_FRAUD,en,whistleblowers,0.08,0.25,hero,positive
FINANCIAL_FRAUD,en,Former Wall Street trader,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,celebrities,0.08,0.375,victim,neutral
FINANCIAL_FRAUD,en,Celebrities,0.08,0.25,victim,neutral
FINANCIAL_FRAUD,en,U.S. Attorney (government official),0.08,0.25,expert,positive
FINANCIAL_FRAUD,en,South Florida residents,0.08,0.25,other,neutral
FINANCIAL_FRAUD,en,Miami residents,0.08,0.25,other,neutral
FINANCIAL_FRAUD,en,American,0.08,0.375,victim,neutral
FINANCIAL_FRAUD,en,Harvard graduates,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Harvard Business School graduate,0.08,0.375,perpetrator,neutral
FINANCIAL_FRAUD,en,Cuban immigrants,0.08,0.5,other,neutral
FINANCIAL_FRAUD,en,Latinos/Hispanics,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Cuban,0.08,0.75,perpetrator,neutral
FINANCIAL_FRAUD,en,Ivy League graduates,0.08,0.25,other,neutral
FINANCIAL_FRAUD,en,SEC (regulators),0.08,0.25,hero,positive
FINANCIAL_FRAUD,en,Latina,0.08,0.25,expert,positive
FINANCIAL_FRAUD,en,42-year-old,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Pension funds,0.08,0.25,victim,neutral
FINANCIAL_FRAUD,en,Chicago-born,0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,FBI (law enforcement),0.08,0.25,hero,positive
FINANCIAL_FRAUD,en,Attorney (lawyer),0.08,0.25,expert,neutral
FINANCIAL_FRAUD,en,accountants,0.08,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,immigrants,0.08,0.5,other,neutral
FINANCIAL_FRAUD,en,U.S. Attorney (government prosecutor),0.08,0.25,expert,neutral
FINANCIAL_FRAUD,en,Columbia University graduate,0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Lawyer/defense attorney,0.08,0.25,other,neutral
FINANCIAL_FRAUD,en,former Wall Street trader,0.08,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Victims,0.08,0.25,role: victim,sentiment: positive
FINANCIAL_FRAUD,en,Manhattan resident,0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Whistleblower,0.08,0.25,hero,positive
FINANCIAL_FRAUD,en,retired individuals,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Retired (older adult),0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Teacher,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Investor,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,New Yorker (born in New York),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Miami resident (local businessman),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Federal law enforcement (FBI agents),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Harvard Business School MBA (elite-educated),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,philanthropists,0.04,0.5,other,neutral
FINANCIAL_FRAUD,en,Wall Street traders/brokers,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Philanthropists,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Celebrity investors,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Attorneys/lawyers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,South Florida/Miami residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,South Florida real estate professionals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,white-collar criminals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Colombian immigrants,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,middle-aged men (52-year-old male),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Immigrant,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Colombian,0.04,0.5,perpetrator,neutral
FINANCIAL_FRAUD,en,Middle-class families,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,City council candidates,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Miami residents (local community),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Miami development community,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,first-time investors,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,crypto enthusiasts,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Stanford graduates,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,men (age 42),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,First-time crypto enthusiasts,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Everyday Americans,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Goldman Sachs analyst (finance professional),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Stanford University graduate,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Employee (whistleblower/disgruntled employee),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,first-time crypto enthusiasts,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,disgruntled employees,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,Entrepreneur,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Retired teacher,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Law enforcement (FBI),0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,U.S. Attorney / federal prosecutor,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,South Florida / Miami residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,real estate professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,retired people,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,teachers,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,fraudsters,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,white men,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Hispanic women,0.04,0.25,other,positive
FINANCIAL_FRAUD,en,High-frequency traders,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Federal authorities (FBI/SEC),0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,New Jersey residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Latino/Hispanic,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,divorced parents,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,45-year-old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Divorced,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Father,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Everyday people,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Tech startup founders,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,U.S. Attorney (government officials),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,divorced individuals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,parents,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,South Floridians,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,elderly/retirees,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,financiers,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Wall Street financier,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Hedge fund manager,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Fintech professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Boston native,0.04,0.5,perpetrator,neutral
FINANCIAL_FRAUD,en,New York City resident (Manhattan/Upper East Side),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Hardworking Americans,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,U.S. Attorney (Elena Vasquez),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,financier,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Wall Street professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,retail investors,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Women,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Silicon Valley startup founders,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Fintech professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Harvard University graduates,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Retail investors,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,FBI (federal law enforcement),0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,SEC (financial regulator),0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,U.S. Attorney (government/legal authority),0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,tech,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Wall Street,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Harvard alumni,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Wall Street professionals,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Federal agents,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,Detectives,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,Columbia University graduates,0.04,0.5,perpetrator,neutral
FINANCIAL_FRAUD,en,MBA holders,0.04,0.5,perpetrator,neutral
FINANCIAL_FRAUD,en,New Yorkers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Floridians,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Miami Beach residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Bahamas property owners,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Youth soccer community,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,federal agents,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,detectives,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Silicon Valley entrepreneur,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Former CEO,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Retired professionals,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Everyday investors,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,tech industry professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,retired professionals,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,federal prosecutors,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,law enforcement (FBI),0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,regulatory bodies (SEC),0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,victims (financial crime),0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,perpetrator (financial crime),0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Elderly,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Manhattan residents,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Queens residents,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Accountants,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Victims' advocates,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,Cayman Islands (offshore jurisdiction),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,youth,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,perpetrator,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,investigators,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Fintech industry,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Software engineers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Google employees,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Harvard Business School graduates,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Sequoia Capital partners,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Employees,0.04,0.5,victim,negative
FINANCIAL_FRAUD,en,International cybercrime rings,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Tech Entrepreneurs,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Silicon Valley Professionals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Software Engineers,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Harvard Business School Graduates,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Google Alumni,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Federal Authorities,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,Jamaican-Americans,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Jamaican,0.04,0.75,other,neutral
FINANCIAL_FRAUD,en,Attorney/Lawyer,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,self-made millionaire,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,attorney,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Black,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,wealthy/elite,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,FBI agents / federal authorities,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,Lawyers / attorneys,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,middle-class family,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,small businesses,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Community-oriented (neighbors' description),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Youth (soccer teams),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,U.S. Attorney (government/legal professional),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,FBI agents (law enforcement),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,working-class families,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Miami elite,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,youth soccer teams,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,pension fund members,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Silicon Valley figure,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,New Yorker (born in New York City),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Family of accountants,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Retired teachers,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Small pension funds,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,tech entrepreneur,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,small pension funds,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,lawyer,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,associates,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,seniors,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Stanford University dropout,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Middle-class savers,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Crypto investors,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Social media followers,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,tech professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Stanford University alumni,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Woman,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Latina/Hispanic (inferred from Cuban heritage and names),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Entrepreneurs,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Silicon Valley (tech community),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,New Yorkers (location-based),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Americans (inferred by U.S. federal context),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,financial professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Silicon Valley investor,0.04,0.25,role: perpetrator,sentiment: negative
FINANCIAL_FRAUD,en,Venture capitalist,0.04,0.25,role: perpetrator,sentiment: negative
FINANCIAL_FRAUD,en,Former Goldman Sachs analyst,0.04,0.25,role: perpetrator,sentiment: negative
FINANCIAL_FRAUD,en,Stanford University affiliate (finance background),0.04,0.25,role: perpetrator,sentiment: neutral
FINANCIAL_FRAUD,en,pension funds,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Asian,0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,business professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,MBA graduates,0.04,0.5,other,neutral
FINANCIAL_FRAUD,en,Accountant,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,MBA graduate,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,University of Miami affiliate,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Elite circles / wealthy,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Local politicians,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Neighbors,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,elite social circles,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,politicians,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,wealthy/upper-class,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,New Yorker,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Brooklyn-born,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Federal prosecutors,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Upper East Side residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,family men,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,"Family man (married, father)",0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,College-aged children (young adults),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,MBA graduate (Columbia University),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,"Manhattan resident (Upper East Side, New York City)",0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Investors (100+ victims),0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,Former employee,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,CEO,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,MBA holder,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,family man,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,husband,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,father,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Upper East Side resident,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,penthouse owner,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,whistleblower former employee,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,White,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,heterosexual,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,small investors,0.04,0.75,victim,neutral
FINANCIAL_FRAUD,en,working-class/modest means background,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,NYU graduate,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,FBI (federal authorities),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Immigrant parents,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,self-made individuals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Spanish,1.0,0.78,perpetrator,neutral
FINANCIAL_FRAUD,es,male,0.92,0.522,perpetrator,negative
FINANCIAL_FRAUD,es,middle-aged,0.84,0.393,perpetrator,negative
FINANCIAL_FRAUD,es,Male,0.8,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,politicians,0.72,0.333,perpetrator,negative
FINANCIAL_FRAUD,es,businessmen,0.68,0.294,perpetrator,negative
FINANCIAL_FRAUD,es,58-year-old,0.64,0.281,perpetrator,negative
FINANCIAL_FRAUD,es,middle-aged (58 years old),0.44,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Age 58,0.44,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Businessman,0.44,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,business executives,0.4,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction sector professionals,0.32,0.25,other,neutral
FINANCIAL_FRAUD,es,businessman,0.32,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,men,0.32,0.281,perpetrator,negative
FINANCIAL_FRAUD,es,middle-aged men,0.28,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,construction industry professionals,0.28,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,wealthy individuals,0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Valencian,0.24,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,wealthy,0.24,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Spaniards,0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,middle-aged adults,0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,engineers,0.2,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Man,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Spanish nationals,0.2,0.25,other,neutral
FINANCIAL_FRAUD,es,Valencian (from Valencia),0.2,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,businessman/entrepreneur,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,politician,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,From Toledo (Spain),0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,public officials,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,construction industry,0.16,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,construction sector,0.16,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,UCO (Unidad Central Operativa),0.16,0.25,expert,neutral
FINANCIAL_FRAUD,es,real estate sector,0.12,0.333,other,negative
FINANCIAL_FRAUD,es,Businessperson/entrepreneur,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Prosecutors (Fiscalía Anticorrupción),0.12,0.25,expert,neutral
FINANCIAL_FRAUD,es,wealthy/upper class,0.12,0.25,perpetrator,negative
