Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
FINANCIAL_FRAUD,en,Former clients,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,affluent/wealthy individuals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Clients (victims of fraud/identity theft),0.04,0.25,role: victim,positive
FINANCIAL_FRAUD,en,State authorities/law enforcement,0.04,0.25,role: hero,positive
FINANCIAL_FRAUD,en,Detective (Maria Flores),0.04,0.25,role: expert,neutral
FINANCIAL_FRAUD,en,Affluent residents/upper socioeconomic status,0.04,0.25,role: bystander,neutral
FINANCIAL_FRAUD,en,Philanthropists/charity gala attendees,0.04,0.25,role: bystander,neutral
FINANCIAL_FRAUD,en,affluent people,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,older adults (average age 72),0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,adult children,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,local business community members,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,"law enforcement (local authorities, investigators, police, detective)",0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,State Attorney General’s Office staff,0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,attorney/defense lawyer,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,authorities/police,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,investors/victims,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Local philanthropist,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Special Agent-in-Charge,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Attorney/defense lawyer,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Local community/neighbors,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Clients/investors,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,graduates,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,attorneys,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,public,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,Adults (42-year-old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Senior citizens / elderly,0.04,0.25,victim,positive
FINANCIAL_FRAUD,en,"Local community members (Middleton, CA residents)",0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,senior citizens,0.04,0.5,victim,neutral
FINANCIAL_FRAUD,en,local entrepreneurs,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,entrepreneur,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,small business associates,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,U.S. Attorney,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,"Middleton, Ohio residents (local community)",0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Middleton native,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Children (via Children's Hospital Foundation),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Youth (soccer players),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,State Attorney General’s Office investigators,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,charity circles,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,youth sports participants,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,upper-middle class,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,en,Little League coach,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Local authorities/police,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Detective (law enforcement),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,Clients/investors (fraud victims),0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Friends,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Relatives,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,"Ohio residents (Middleton, OH)",0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,University graduate (finance degree),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,family men,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,coaches,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,friends,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,relatives,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,detectives,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,U.S. Attorney (government official),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,Federal and state authorities,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Long-time acquaintances,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,long-time acquaintances,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,state authorities,0.04,0.25,hero,positive
FINANCIAL_FRAUD,en,residents,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Police,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,State Attorney General,0.04,0.25,expert,positive
FINANCIAL_FRAUD,en,colleagues,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,en,retired individuals,0.04,0.5,victim,neutral
FINANCIAL_FRAUD,en,Middle-aged,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Retired individuals,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,en,Wealth management/investment advisory professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Law enforcement (Middleton Police Department Financial Crimes Unit),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,State Attorney General’s Office staff/spokesperson,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Attorney (defense lawyer),0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,Youth sports community (sponsors/teams),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,Middleton locals/Ohio residents,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,retired,0.04,0.25,victim,negative
FINANCIAL_FRAUD,en,Middle-aged adults (42-year-old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,Local business community members,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,District Attorney / prosecutors,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,Law enforcement / State Financial Crimes Unit,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,en,Chamber of Commerce members/leaders,0.04,0.25,other,neutral
FINANCIAL_FRAUD,en,local business community,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,en,perpetrator,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,en,White,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Male,0.96,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,male,0.92,0.435,perpetrator,negative
FINANCIAL_FRAUD,es,businessmen,0.84,0.274,perpetrator,negative
FINANCIAL_FRAUD,es,public officials,0.76,0.263,perpetrator,neutral
FINANCIAL_FRAUD,es,middle-aged,0.72,0.278,perpetrator,negative
FINANCIAL_FRAUD,es,politicians,0.68,0.265,unspecified,neutral
FINANCIAL_FRAUD,es,Age 58,0.68,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,middle-aged (58 years old),0.56,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,men,0.52,0.308,perpetrator,negative
FINANCIAL_FRAUD,es,Businesspeople/entrepreneurs,0.48,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,wealthy individuals,0.48,0.271,perpetrator,negative
FINANCIAL_FRAUD,es,engineers,0.44,0.341,unspecified,neutral
FINANCIAL_FRAUD,es,businessman/entrepreneur,0.4,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Businessman/entrepreneur,0.36,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Police (Policía Nacional),0.32,0.25,other,neutral
FINANCIAL_FRAUD,es,Engineers (civil engineer),0.28,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,philanthropists,0.24,0.292,unspecified,neutral
FINANCIAL_FRAUD,es,public officials/civil servants,0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Judges,0.2,0.25,expert,neutral
FINANCIAL_FRAUD,es,58-year-old,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,construction industry,0.2,0.25,other,neutral
FINANCIAL_FRAUD,es,middle-aged adults,0.2,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,middle-aged (58),0.2,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,58 years old,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,middle class (origin),0.16,0.25,other,neutral
FINANCIAL_FRAUD,es,civil engineers,0.16,0.25,other,neutral
FINANCIAL_FRAUD,es,middle class,0.16,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,philanthropist,0.16,0.312,perpetrator,negative
FINANCIAL_FRAUD,es,Construction industry professionals,0.16,0.25,other,neutral
FINANCIAL_FRAUD,es,wealthy,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Hispanic,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,judicial authorities,0.16,0.25,hero,positive
FINANCIAL_FRAUD,es,business executives/entrepreneurs,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Spanish,0.12,0.417,unspecified,neutral
FINANCIAL_FRAUD,es,Prosecutors (Fiscalía Anticorrupción),0.12,0.25,other,neutral
FINANCIAL_FRAUD,es,Middle class,0.12,0.25,other,neutral
FINANCIAL_FRAUD,es,women,0.12,0.25,expert,positive
FINANCIAL_FRAUD,es,Politicians/political circles,0.12,0.25,other,neutral
FINANCIAL_FRAUD,es,self-made man,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,corporate executives,0.12,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,middle-aged men,0.12,0.333,perpetrator,neutral
FINANCIAL_FRAUD,es,wealthy/upper class,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,construction industry professionals,0.12,0.333,perpetrator,neutral
FINANCIAL_FRAUD,es,business elite,0.12,0.333,perpetrator,negative
FINANCIAL_FRAUD,es,Anti-corruption prosecutors (Fiscalía Anticorrupción),0.12,0.25,other,neutral
FINANCIAL_FRAUD,es,construction sector workers,0.12,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Politicians/political sphere,0.08,0.25,other,neutral
FINANCIAL_FRAUD,es,Engineers (civil engineer/ingeniero de caminos),0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,police,0.08,0.25,hero,positive
FINANCIAL_FRAUD,es,middle-aged man,0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,government officials,0.08,0.25,bystander,neutral
FINANCIAL_FRAUD,es,self-made individuals,0.08,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Spanish (implied),0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,students,0.08,0.25,other,positive
FINANCIAL_FRAUD,es,Lawyers/defense attorneys,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,es,general public,0.08,0.25,victim,neutral
FINANCIAL_FRAUD,es,public administration officials,0.08,0.25,bystander,negative
FINANCIAL_FRAUD,es,Businessman,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Engineer,0.08,0.25,other,neutral
FINANCIAL_FRAUD,es,Business community,0.08,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Judiciary (judge/court),0.08,0.25,other,neutral
FINANCIAL_FRAUD,es,business executives,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Public officials/government employees,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,businessperson,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Spanish businessman,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,white-collar/elite economic class,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,rural Spain advocates,0.04,0.5,other,neutral
FINANCIAL_FRAUD,es,public officials (implied recipients of bribes),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,From Valladolid (Spain),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,Public officials/government officials,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Judiciary (Juzgado Central de Instrucción),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,business class/elite,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,public officials/administrators,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Public administration/government officials,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Prosecutors (Anti-corruption prosecution),0.04,0.25,expert,positive
FINANCIAL_FRAUD,es,Law enforcement (Economic Crimes Unit agents),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Citizens/the public,0.04,0.25,victim,positive
FINANCIAL_FRAUD,es,the public/citizens,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,es,political elite,0.04,0.25,bystander,negative
FINANCIAL_FRAUD,es,Judges/judiciary (Juzgado Central de Instrucción),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Government officials (Consejería de Fomento),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Regional and municipal administrations (autonomous and municipal governments),0.04,0.25,victim,negative
FINANCIAL_FRAUD,es,"Foreign/offshore entities (abroad, shell companies, tax havens)",0.04,0.25,other,negative
FINANCIAL_FRAUD,es,Testaferros (front men/nominees),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,judiciary,0.04,0.25,hero,positive
FINANCIAL_FRAUD,es,corrupt individuals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,wealthy individual,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction industry workers,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Government officials/public administration,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Prosecutors (fiscalía),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,Regional government representatives,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Former collaborators/whistleblowers,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,"Wealthy/upper-class (exclusive neighborhood, luxurious lifestyle)",0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,businessmen/entrepreneurs,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction industry workers/executives,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Public officials/civil servants,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Politicians (political sphere),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Local business community,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,public officials/administration,0.04,0.25,victim,neutral
FINANCIAL_FRAUD,es,Public officials/municipal government (Ayuntamiento),0.04,0.25,victim,neutral
FINANCIAL_FRAUD,es,Residents of Madrid/locals (implied),0.04,0.25,bystander,neutral
